XEROX,560232,158W21652,"бхмр IGEN3",136.39,133.76,132.44,131.12,129.8,,
XEROX,560233,158W21752,"бхмр IGEN3",189.76,185.81,183.83,181.86,180.54,,
XEROX,560234,158W27855,"6 FM S M3X8(5.5 1025",87.63,85.66,85,84.34,83.02,,
XEROX,560235,158W28255,"6 F S M3X12(5.5 1025",92.25,90.27,89.61,88.29,87.63,,
XEROX,560236,158W28655,"бхмр л3у16 IGEN3",94.22,92.25,91.59,90.27,89.61,,
XEROX,560237,158W35698,"SCREW TP,DT 4-6 DocuColor 8000 Digital Press",126.51,123.87,122.56,121.24,119.92,,
XEROX,560238,158W35855,"бхмр пегэанбни (5665) 5380",94.22,92.25,91.59,90.27,89.61,,
XEROX,560239,158W36255,"SCREW 1025",92.25,90.27,89.61,88.29,87.63,,
XEROX,560240,158W40459,"бхмр IGEN3",92.9,90.93,90.27,88.95,88.29,,
XEROX,560241,158W40552,"SCREW 5090",160.11,156.82,155.5,153.52,152.21,,
XEROX,560242,158W40659,"бхмр IGEN3",88.95,86.97,86.32,85.66,84.34,,
XEROX,560243,"158W40752 | 158W40759","бхмр DC255/265 IGEN3",126.51,123.87,122.56,121.24,119.92,,
XEROX,560245,16008032,"терпнбши жхкхмдп VITESSE Pitney Bowes/ VITESSE",1089.16,1067.42,1056.22,1045.67,1034.47,,
XEROX,560246,160E04000,"KIT, CPU E5440, IGEN3",134473.58,131783.95,130439.14,129094.32,127750.17,,
XEROX,560247,"160E04222 | 160E04220 | 160E04221","йЮПРЮ ЙНМТХЦСПЮЖХХ Phaser7800DN",4035.61,3954.65,3914.91,3874.43,3833.95,,https://zipzip.ru/i_shop/prodimg/560247.jpg
XEROX,560250,160E04450,"FUS DR MTR ASY 5065/5365P",1342.18,1315.16,1301.99,1288.81,1274.97,,
XEROX,560251,160E13980,"FRU, MAIN BOARD EFI_Extl_550_560",43265.35,42400.22,41967.32,41534.42,41102.18,,
XEROX,560252,160K00990,"PROSIG SYS BD,4 XENITH FAM",627701.74,615147.72,608870.38,602593.7,596316.36,,
XEROX,560253,"160K01970 | 160K01971 | 160K01972 | 160K01973","окюрю оевюрмюъ б яанпе XENITH FAM",287007.62,281267.28,278397.11,275527.6,272657.43,,
XEROX,560257,160K01990,"24MB PC INTERF FREEFLOW SCANNER",459850.92,450654,446055.53,441457.07,436858.61,,
XEROX,560259,160K05280,"BACKPLANE, SCSI Nuvera_288",45222.94,44318.27,43866.27,43414.26,42961.6,,
XEROX,560260,"160K06770 | 160K06771","SMIOC 180 PWBA DOCUTECH 6155",88232.64,86468.11,85585.84,84703.57,83821.3,,
XEROX,560263,160K08100,"486DX/33 SCSI DOCUPRINT 90",383774.33,376098.8,372261.37,368423.28,364585.84,,
XEROX,560264,160K08192,"REG SERVO 180 P 5090",84582.99,82891.6,82045.57,81199.54,80354.17,,
XEROX,560265,"160K08200 | 160K08201 | 160K08202 | 160K08203","TAB PWBA DOCUTECH 6155",17003.57,16663.58,16493.58,16323.59,16153.59,,
XEROX,560269,160K08503,"окюрю оевюрмюъ б яанпе DC 265",24779.25,24283.76,24036.01,23788.27,23540.52,,
XEROX,560270,160K08590,"XNX PC ACCESS P XENITH FAM",100592.29,98580.66,97574.52,96568.38,95562.9,,
XEROX,560271,160K09100,"люреп-юъ окюрю д/сопюбкъчы.йнло. д/DP390 SUN WORKSTATION",1220721.63,1196307.41,1184099.97,1171892.53,1159685.74,,
XEROX,560272,160K09120,"PWBA,SUPER,60MZ DOCUTECH 6155",154882.35,151784.86,150235.79,148687.37,147138.3,,
XEROX,560273,160K09140,"PWBA, 8MB VSIMM DOCUTECH 6155",441069.64,432248.28,427837.61,423426.93,419016.25,,
XEROX,560274,160K09590,"GX GRAPHIC FB DOCUTECH 6155",181513.11,177882.57,176067.96,174252.69,172437.42,,
XEROX,560275,160K09600,"PWBA 4MB PGX GR DOCUTECH 6155",794624.18,778731.51,770785.17,762839.5,754893.16,,
XEROX,560276,"160K11260 | 160K11261 | 160K11262","FBIOP-180 PWBA DOCUTECH 6180",86742.21,85007.32,84140.21,83272.44,82405.33,,
XEROX,560279,160K11320,"PWB O/L DELTA 4890",228546.05,223975.26,221689.54,219404.48,217118.75,,
XEROX,560280,160K13810,"PWBA, TOKEN RIN DOCUTECH 6155",512014.72,501774.75,496654.44,491534.13,486413.82,,
XEROX,560281,160K13811,"PWBA, TOKEN RIN DOCUTECH 6155",512014.72,501774.75,496654.44,491534.13,486413.82,,
XEROX,560282,"160K14230 | 160K14231","EPBIX-PWBA 4890",433761.78,425086.7,420749.16,416411.62,412073.42,,
XEROX,560284,160K14240,"PWBA*-*DADF DC 265",31893.4,31255.58,30936.67,30617.77,30298.86,,
XEROX,560285,160K14241,"PWBA*-*DADF DC 265",31893.4,31255.58,30936.67,30617.77,30298.86,,
XEROX,560286,"160K16830 | 160K16831","EDN180 PWBA DOCUTECH 6180",187627.71,183875.27,181998.72,180122.83,178246.29,,
XEROX,560288,160K18920,"окюрю оевюрмюъ б яанпе DT135 XENITH FAM",44433.58,43544.72,43100.63,42656.53,42211.77,,
XEROX,560289,160K21250,"PWBA SSPARC 70M DOCUTECH 6155",682017.51,668376.96,661556.68,654737.07,647916.8,,
XEROX,560290,160K22720,"PROCESSOR BOARD DOCUPRINT 90",973433.16,953964.64,944230.06,934496.13,924761.54,,
XEROX,560291,160K22730,"SYSTEM I/O BOAR DOCUPRINT 90",383774.33,376098.8,372261.37,368423.28,364585.84,,
XEROX,560292,160K22740,"5/90 PROCESSOR DOCUPRINT 90",763626.88,748354.24,740718.25,733081.6,725445.61,,
XEROX,560293,"160K23530 | 160K23531 | 160K23532","PWBA,CSLBPID1 W DOCUTECH 6155",405856.7,397739.71,393680.89,389622.72,385563.9,,
XEROX,560296,"160K23540 | 160K23541","PWBA, C-PIXEL DOCUTECH 6155",114947.74,112648.84,111499.06,110349.94,109200.16,,
XEROX,560298,160K23960,"сгек оевюрмни окюрш 5090",68288.4,66922.5,66239.88,65556.6,64873.98,,
XEROX,560299,160K23970,"окюрю соп-ъ опнжеяянл йяепнцпютхх 5090",77249.44,75704.32,74932.08,74159.2,73386.96,,
XEROX,560300,"160K23980 | 160K23981","окюрю оевюрмюъ б яанпе 5090 DOCUPRINT 180 IOT",238081.65,233319.78,230939.18,228558.57,226177.31,,
XEROX,560302,160K23990,"щкейрпнакнй сопюбк хяонкмхр.леу-лх DP135 5090",68799.7,67423.92,66736.03,66047.48,65359.59,,
XEROX,560303,160K24000,"окюрю оевюр. дбхцюрекъ б яанпе WCP423 5090",63490.29,62220.59,61585.41,60950.89,60315.71,,
XEROX,560304,160K24010,"окюрю оевюрмюъ б яанпе DT 135 5090",119222.02,116837.47,115645.52,114452.91,113260.96,,
